id,name,street_address,city,state,zipcode,birth_date,gender,education,occupation
2a410efa64b6882ce9e3411dd633487f,Helen Jeffries,825 NW Glisan St,Portland,Oregon,#97209.0,2109-07-28,female,High School,Education & Health
6fba19ac1319725de7284f2555c01cd1,Lorenzo Fulwider,7057 N Knowles Ave,Portland,Oregon,97217.0,1995-09-13,male,OTHERS,Blue Collar
269b60771fde96350d8b3a442e344de7,James Orchard,4810 SW Stonebrook Ct,Portland,Oregon,97239.0,2007-08-15,male ,High School,
343fa4bd6839a4a100f8f233ae4a14fa,David Jesse,9930     N Whitaker Rd,,Oregon,97217.0,,male,Graduate Degree,Education & Health
0d96d9b6560a99d0e851037a29f6c11a,John Burwick,6801 NE M L King Blvd,Portland,Oregon,97211.0,1977-12-15,male,Graduate DEGREE,Tech
c0cf59c44a6fc3cc3880358fd05f700d,James Williams,3140 NE 172nd Pl,Portland,Oregon,97230.0,2008-08-23,male,,Business & Finance
a6487d420265319319e4d2e9db863441,Rosie Gallegos,3300 Nicholson Rd,Vancouver ,Washington,98661.0,1966-11-11,female,graduate Degree,Sales
57f975d5ed0ace7ffefb025948b7f7b1,Rodney Arredondo,5925 NE Beech St,Portland,,97213.0,1953-05-02,male,High School,Admin & SUPPORT
af715eb8bca7b93109e8c0cd1d61e502,Anthony Simnitt,8841 NE Alderwood Rd,Portland,Oregon,97220.0,1981-05-13,female,Others,Admin & Support
d6da432e8d87e871866d465596833621,Leanne Pratt,12587 SE Cora St,, Oregon,-97236.0,1975-01-18,female,Graduate Degree,Others
158ba6db77a1e71dff08fc8089412a1f,Darryl Walser,1246 SE Water Ave,Portland,Oregon ,97214.0,2103-02-26,male,Others,Others
81e57fe6640477e605f65d565cd41121,Nathaniel Cardenas,9102 SW Becker Dr,Portland,Oregon,97223.0,1977-01-05,male,High School,Business & Finance
0cccb436e836e9bb565127cdcf854efb,Amanda Cohen,7742 SE 32nd Ave,Portland,Oregon,97202.0,1993-06-04,female,High School,Admin & Support
681c74e761335b617147bd12cf378de2,PAMELA patel,7027 NE Rodney Ct,Portland,Oregon,97211.0,1969-01-27,female,Graduate Degree,Education & Health
1a8dad90c479159327db07a801db0fe4,Robert  Steady,6027 NE 37th Ave,Portland,Oregon,97211.0,1801-09-15,male,Others,Others
5a9abc4f4fba9fdb89709c371f3d21fa,Curtis Sheets,7025 NE 63rd Ave,Portland, Oregon,97218.0,1985-06-11,male,High School,Admin & Support
dedbfcab7c05a01d592959074c9c2daf,Joseph Burnett,4298 SE Willamette Ave,Portland,,97222.0,1993-05-18,male,Graduate Degree,Blue Collar
dadb5cebd784811c75e4b5a4a81f8007,Carol Slotterback,2030 NE 32nd Ave,Portland,Oregon,97212.0,1977-09-11,female,High School,Tech
49aa7c49b78d234710087380d8a2786f,Frank Hopper,310 SE 22nd Ave,Portland,Oregon,97214.0,,male,High School,Blue Collar
1982beb7b2ca2a8a65207464d3086bd9,Erin Carter,553 NW 24th Ave,Portland,Oregon,97210.0,2009-12-17,male,Graduate Degree,Sales
5e6901984b1e13f92595beacbedf3bad,Margaret Ranson,4709 Parkview Dr,Lake   Oswego,Oregon,97035.0,2000-10-28,female ,Others,ADMIN & Support
a6da6999a63bc8391b5fcb9224b123e0,Donald Martin,3500 N Victory Blvd,Portland, Oregon,97217.0,1956-11-13,male,Graduate Degree,Sales
c0eed24944a98f0f72a87aff7a55978c,George Howard,73 SE 88th Ave, Portland,Oregon,97216.0,1975-08-09,,Others,Blue Collar
97f1cc30881cedb600b5ff3c31806bfe,Elmer Fowler,3320 SE 50th Ave,Portland,Oregon,97206.0,1967-09-20,male,College,Sales
2e25e3439d4e11584de373f9604e385c,Sara Johnson,11012 NE Holman ST,Portland,Oregon,97220.0,1969-05-23,female,,Others
a3435783136e6fdb2c36d688ef75a06d,Robert braun,2810 SE 71st AVE,Portland,Oregon,97206.0,2000-02-04,male,Graduate Degree,Sales
ef9c79666e704c81b1842ceb09a3c0f2,Rebecca Stuenkel,5878 SE 28th Ave,Portland, Oregon,97202.0,1982-07-10, female,Others,Education & Health
578e8b4b0178963beb463c830c99b443,Amanda Voorhes,10306 NE Davis St ,Portland,Oregon,97220.0,1966-10-26,female,College,Business & Finance
53a38d7be0bc1ff28dbfcc3d0686f9d8,Joseph Briley,2326 SW Park Pl,Portland,Oregon,97205.0,2006-02-03,male,High School,Business & Finance
0819f64018feab1a5ae460a59e3516eb,Helen Harper,2899 NE Ridgewood Dr,Portland,Oregon,97212.0,1950-12-31,female,Graduate Degree,Admin & Support
dc10933e4cc9edd0480dbf16044f9832,Christina Galindo,5500 N Basin Ave,Portland,OREGON,97217.0,1962-08-09,female,Graduate Degree,Education & Health
fbaa8ec485b35e787bc8bd374628f233,Margaret Morgan,3345 NE 26th Ave,Portland,Oregon,97212.0,,female,College,Education & Health
a0aa42debb97391fe368e7481784bdb2,Mary Shirley,3133 NW Saint Helens Rd, Portland,,97210.0,1966-02-23,female,Graduate Degree,Blue Collar
a7725b3934b19c1b428f3c4652bc4cc0,Josie Burnett,612 SW Arboretum Cir,Portland,Oregon,97221.0,2006-06-04,,High School,Business & Finance
5a0b9d23f336e421abca06903ac37a2f,Gilbert Chapman,1775  SW   87th Ave,Portland,Oregon,97225.0,1963-01-09,male,High School,Sales
bc5429f171a98d0c59a339f4bead1141,Laura Davis,10004 NE Halsey St,Portland,Oregon,97220.0,1819-10-05,female,Others,
0b8103f1da3e7ebd84b0e4ffc785dc69,Kimberly Leonard,5620 SE Firwood St,Portland,Oregon,97222.0,1982-01-31,female,,Blue Collar
006ec5b8f21fba3c5da132ee0f385a69,James Gerving,9020 SE Taylor St,Portland,Oregon,97216.0,1965-03-26,male,High School,Blue Collar
84c522156b3c6c1f674ed0042585e774,Alexander Saper,8842 SW 52nd Ave,Portland,OREGON,97219.0,1950-10-11, male,Others,Education & Health
7bcc2d37b575bfe04a663b753fb48cdb,Wayne Randolph,8649 NE 33rd Dr,Portland,Oregon, 97211.0,1970-03-27,male,Others,Tech
7871e44441306faa74110394c1debf15,Diane Kirchgessner,201 SW Bancroft Ct,Portland,Oregon,97239.0,2009-11-14,female,OTHERS,Others
219b99d8646318af8c42ab199371f1c2,Herman Harris,8915 Beacon Ave,Vancouver,Washington,98664.0,1967-09-23,male,High School,Others
21bceda7d9c631904fb4cde99d18e2e4,Anne Emiliano,3505 SE Franklin St,Portland,Oregon,97202.0_,1989-04-13,female,Others,Admin & Support
cdd352a8a6cebbe49b95d0e8284614a9,Jonathan Stogner,4210 SW Wilbard St,Portland,Oregon,97219.0,2009-02-07,male,College,Business & Finance
3ce03f9f59ad64abe2590b526c28ccdf,Jason Lindsley,1634 SW Myrtle St,Portland,Oregon,97201.0,1970-11-04,male,College,Blue Collar
b1c88c4047ffbb60ffcf20d7785bcdd3,Georgia Mercer,8105 NE 33rd Dr,Portland,Oregon,97211.0,1985-06-29,female,,Education & Health
93f8a730f0cbaf40853529afc92d3c01,Alan Freeman,7426 SE Alder St,Portland,Oregon,97215.0,1964-10-09,male,High School,Admin & Support
53fc0caae33f2589a8631148611112f8,Corrine Thayer,2407 SE 302nd Ave,,Oregon,_97060.0,2004-01-27,female,College,
30bc181d7716b095119e14e2e7420f7b,Pamela Stigall,5304 SW Burton Dr,Portland, Oregon,97221.0,1976-04-12,female,,Admin & Support
da3942304984a9464f8559c67e9d96fe,Andres  Sullivan,808 SE 119th Ave,Vancouver,Washington,98683.0,1995-08-24,male,Others,Blue Collar
7c249305f28c24ccb95e1ee853a46c54,Candace Raza,1001 SE Division St, Portland,Oregon,97202.0,1975-12-13,female,Graduate Degree,Tech
41e432e8888767b028a039d951a95f9b,Bonita Tinsley,1170 NE 63rd Ave,,Oregon,97213.0,2005-10-24,female,High School,Blue Collar
539d1cfe4bab6acfab1fe60a9f4e80b6,Mary Stoker,6622 N Fessenden St,Portland,Oregon,97203.0,1973-10-20,female,Others,
733c7d055041dc101405ba9d10f7a63c,Lawrence Dobbs,9890 SE 53rd Pl,Portland,Oregon,97222.0,1966-02-17,male,Others,Admin & Support
d3163e3e3c754635a351788957b6daf4,Shari Burkett,12311 SE Mill St,Portland,Oregon,97233.0,1969-01-18,female,Graduate Degree,Sales
e0454482b8a7a9fbc1d793e4240f0ed8,Christa Istre,4740 SE White Lake Rd,Portland,Oregon,97222.0,1956-07-06,female,Graduate Degree,Others 
50c8cdeaf111a0e71084af6eb7e6a021, Stephanie  Coursey,8359 N Marine Dr,Portland,Oregon,97203.0,2112-06-19,female,High School,Admin & Support
c26e821834016cd849821dad6eda0279,Joseph Goodman,8246 NE Beech St,Portland,Oregon,97220.0,1819-04-07,male,College,Tech
eccd7f3a43bec3e0bfcc44f4366a96dc,Jacqueline Dacko,3921 SW Kanan Dr,Portland,Oregon,97221.0,1956-03-09,female,Others,Business & FINANCE
4e918459b80ae161e0c925f859863770,Cody Johnson,4884 NE Stanton St,Portland,Oregon,97213.0,1994-07-21,male,College,Sales
f0b57be92f5dc5e76bc39399b3766d35,Richard Sizemore,6235 N Burrage Ave,Portland,OREGON,97217.0,1988-10-11,male,Graduate Degree,Business & Finance
ae9d7c6954de8886c2eb6bfb12390ce6,Jean Ziesman,4731 NE 77th Ave,Portland,Oregon,97218.0,1995-12-15,female,High School,Blue  Collar
dd6a1f91ef5f2070450458db1796ac1d,John Hermanson,7836 SW 83rd Ave,Portland,Oregon,97223.0#,1961-11-17,male,college,Admin & Support
3621b51e1cb02bb78ea68da7741422eb,Carol Denis,7910 SW   17th  Ave,Portland,Oregon,97219.0,1965-09-26,female,College,Tech
2ca512c5e312da61ad185088f3693ed7,Sarah Thrush,3910 Lakeview Blvd,Lake Oswego,Oregon,97035.0,1980-08-18,female,College,Tech
94b50533149629dd678d6869f67d8d92,Timothy Browder,7884 SE Market St,Portland,Oregon,97215.0,1965-04-26,male,College,Business & Finance
32ee30615ee2402f1121beaa6c59308e,Lewis Price,3500 N Victory Blvd,Portland,,97217.0#,1987-12-17,male,High School,Tech
95b9390d0390365e4fde6485413e39ec,Lyle Hughes,1285 SW Vermont St,Portland,Oregon,97219.0,1811-11-04,male,High School,Admin & Support
6f545f3d3f78237219602f877ecbf149,Pei Gonzalez,210 SE Hawthorne Blvd,Portland,Oregon,97214.0-,1982-06-07,female,Graduate Degree,education & Health
2cf3cc3b9e9f6c608767da8d350f77c9,Lani Alvarez,7845 NE Alberta St,Portland,Oregon,97218.0,2103-05-19,female,Others,Business & Finance
8316ccfe85a8da1c95adf3645967bb7e,John Pruit,9813 NE Pacific St,Portland,Oregon,-97220.0,1992-10-24,male,High School,Others
31e07a7b2978a47c841067b129955144,Mike Hand,4320 SE Nehalem St,Portland,Oregon,97206.0,2112-10-27,male ,Others,Education & Health
04183827b3d3b74dc4a3fb48935f415c,Marcia Brown,1837 NE 148th Pl,Portland,Oregon,97230.0,1980-06-27,female,College,Blue Collar
3196cda93a0d51df46769e334d405d65,Lora Dailey,8160 NE Prescott St,Portland,Oregon,97218.0 ,,female, Others,Blue Collar
9319b2800cd0d29e6b36b032c5b05f1f,Audrey Vick,5325 SE Bybee Blvd,Portland,OREGON,97206.0,1985-02-13,female,College,Tech
30306eda1b6830fbafb0bed3554b1e61,Jay Skinner,1540 N Willamette Blvd,Portland,Oregon,97217.0,1955-05-11,male,Graduate Degree,Admin  &  Support
f3579678303e737622070f6e07b201fc,Darcey Elliott,4726 SW Fairhaven Dr,Portland,Oregon,97221.0,1955-01-18,female,College,Tech
e882adccbe8cef92a6b03015809248c6,CYNTHIA GRAHAM,11062 SW Legacy Oak Way,Portland,Oregon,97223.0,1963-08-10,female,High School,Sales
66fa29f4ece6fbff6535876f4d68436f,Herman Shadel,4303 SE 80th Ave,Portland,Oregon,97206.0,1993-05-23,male,Graduate Degree,Others
b1da7efccf4cc351334412c4547eda57,Claudia Chimelis,7000 NE Airport Way,, Oregon,97218.0,2005-08-27,female,College,Others
1f16864c44d63c8a736140bc884e55d1,Angela Jonas,11102 SE Rimrock DR,Happy Valley,Oregon,97086.0,1966-11-12,female,,Education & Health
814bac3df753407fd2f238db1ffefac8,Scott Dawkins,6401 NE Oregon St,Portland,Oregon,97213.0,1959-03-29,male,Others,Blue Collar
242554ebeefe686dbfd6c732fdd2a4ed,Jessica Wagner,9700 SW Capitol Hwy,Portland,Oregon,97219.0#,1985-12-31,female,Graduate Degree,Sales
e4b5d6a663dee1a1f377c28f07c0d0ee,Frances ERWIN,5300 N Marine Dr,Portland,Oregon, 97203.0,2005-08-23,female,Graduate Degree,Sales
1cd9493eb0e38f3a711262053928f21a,Consuelo Ly,1723 NE Thompson St,Portland,Oregon,#97212.0,1978-07-28,female ,Graduate  Degree ,Tech
4665ce71388cd14e75400c88effdb623,Mickey Haverland,7422 N Hurst Ave,Portland,Oregon,97203.0,1987-10-21,male,College,Sales
2995eded33ecf722da228621529c5d24,Akiko samson,9468 SW 92nd Ave,Portland,Oregon,97223.0,,female,Graduate Degree,
efaf4285534104db5792c5e40e385622,Marcellus Ainsworth,8805 NE Flanders St,Portland,Oregon,97220.0,1804-11-29,male,Graduate Degree,Others
f1228042757691ed0c9883e75732df86,Raymond Varney,7204 N Greeley Ave,Portland,Oregon,97217.0,1979-01-08,male,College,Tech
24032e18ff12062ba68766387df2ee99,Linda Wilkes,3504 SE 92nd Ave,Portland,,-97266.0,2005-06-29,female ,Graduate Degree,Admin & Support
3b79903cf7bb484e59f6731bc94fdb9f,Leon Foust,10039 SW Quail Post Rd,Portland,Oregon,97219.0 ,2101-11-26,,Others,Education & Health
1e898aa42a29d13cc98d56c0e83c1ae7,Lula Rios,898 NE Gertz Rd,Portland,Oregon,97211.0,,female,College,Blue  Collar
694042fc10bc61af679088deb8922ba6,Lee Arriaga,723 N Tillamook St,Portland,Oregon,97227.0,1989-12-01,male,College,Sales
4dd4a18fa2f93713491b219bdef6704c,Genevieve Burke,214 W 21st St, Vancouver,Washington,98660.0,1971-02-07,female,College,Business & Finance
6a97063a7297c710bfea13ac3a3228df,Gary Bailey,2828 S Kelly Ave,Portland ,Oregon,97201.0,1952-06-30,male,Others,Blue Collar
870c5702c4d14f67efb740bafd3588f2,Tyler Ward,1135 N Knott St,Portland,Oregon,97227.0,1987-11-08,male,High SCHOOL,Sales
39dff6ca5601a9d68e25d71d346d52b5,Linda Velazquez,1546 SE 169th Pl,Portland ,Oregon,97233.0,1966-10-22,female,,
162e9a61c7e7e1b4c0cdbe59c9aa13b6,Joy Luke,8711 SW 59th Ave,Portland,OREGON,97219.0,1959-02-28,FEMALE,College,Admin & Support
4b419ada1e9d6b9baa70f9d3381cc1bf,Marie Hannon,3400 SW Sherwood Pl,Portland,Oregon,97239.0,1968-04-28,female,Others,Business & Finance
d809a5fbd04e6d693683c221697a41d0,Monica Carpenter,2324 NE Regents Dr,Portland,Oregon,97212.0,1965-10-21,female,College,Blue Collar
acd2c173eef280129c8782c164907fa9,Michael Janak,2605 SE 179th Ave,Portland,Oregon,97236.0,1967-07-29, male,Graduate Degree,Education & Health
542adcddd0b838c9250e278b330a9d4e,Richard Macaluso,7770 SW 66th Ave,Portland,Oregon,97223.0,2008-04-25,male,Graduate Degree,Blue Collar
0e5ff90c4b13dba009884a2c5a3a8fc0,Rose Hughes,4587 NE Elrod Rd,Portland,Oregon,97218.0#,1974-02-09,female,Others,
db484ef8d1bddb5c413784db9e5ada41,Aaron Rojewski, 6705  NE   79th Ct,Portland,Oregon,97218.0,1969-07-21,male,College,Tech
35313f3f087e31b4b634e9e26a71d0a3,Nicole Tuttle,1635 NE 136th Ave,Portland,Oregon,97230.0,1986-03-21,female,College,Others
bd04bc769fba00315c2def5a5b087b9b,Talia Wright,3324 NE 73rd Ave  ,Portland,Oregon,97213.0,1972-09-27,female,,TECH
b1c7048f74aafa4a03599a5b136a7eef,Francisco Roraback,2348 SW 119th Pl,Portland,Oregon,97225.0,2007-02-27,male,Graduate Degree,Admin & Support
9ed7f9774125b1f19329d4b5afe59f6a,Ingrid Little,867 NE 91st Ave,Portland,Oregon,97220.0,2002-09-30,female,Graduate Degree,Blue  Collar
8ecf2ce37698af79cfa0e6b0e600e409,Phillip Tate,8805 SW Cashmur Ln,Portland,Oregon,97225.0,,male,College,Tech
ae0e7776de18675b7b790972694bc06a,Ramon Julia,8010 NE Grand Ave,Portland,OREGON,97211.0,1975-08-25,male,College,Business & Finance
7c20f2ff4519ad02c231776df12e9cfb,Jeffrey Privette,7398 N WABASH AVE,Portland,Oregon,97217.0,1953-01-20,male,College,Education & Health
49dfaca4169cada5361c84915b007283,Michael Barnes,11456 NE Knott St,Portland,Oregon,97220.0,2001-05-20,male,Others,Business & Finance
1bdd9516f84ef0e5ac4127cad5306c33,Chris Fleenor,3157 N Kerby Ave,Portland,Oregon,97227.0,2009-06-30,male,College,Tech
adeef7f4eeb67012d7f9d8837147c738,Paul Banta,146 SE 83rd Ave,Portland,Oregon,97216.0,1977-04-20,MALE,College,Others
fa2996f2d4031182053fde5fa24b9273,Charles Goodno,15007 NW Germantown Rd,Portland,Oregon,97231.0,1977-06-13,male,High School,Sales
91f6502706f1aa08a6821ae3b90ca3d0,Paul Stout,8070 SW Hall Blvd,Beaverton,Oregon,97008.0_,1959-01-03,male,Graduate Degree,Business & FINANCE
cd27181d37d1268d48539a9379eb2edb,Patrick Butler,3415 SW Evergreen Ln,Portland,Oregon,97205.0,2005-01-05,MALE,Others,Sales
1f702ed0d99233ba20d50a494fa98c16,Juan Contos,4455 SW Terwilliger Blvd,Portland,Oregon,97239.0,1972-12-16,male,Others,Others
60c40a26afc5a949487a397370b51a57,Cora Dodge,5249 SE Malden Dr,Portland,Oregon,97206.0,1951-09-20,FEMALE,College,
50b757c83da51ce641c32d6334918dbc,Mary Vaniman,2202 E 1st St,Vancouver, Washington,98661.0,1991-08-06,female,College,Others
5be88ef595081fc61b6ab6d662a03a2a,William Lancaster,3340 NE M L King Blvd,Portland,Oregon,97212.0,1976-07-16,male,Others,Business & Finance
3c171021c9cf3b973f4db7941d402817,Jennifer Goodrich,5944 S Riverpoint Ln,Portland,Oregon,97239.0 ,1817-05-05,female,Graduate Degree,Admin & Support
a395e5c0a343d5291ae6f0147b425dfc,Kyle Hebenstreit,17302 NE HALSEY ST,Portland,Oregon,97230.0,1973-02-22,male,Graduate Degree,Others
f28757973ccf8bfaf45d226a738e6b41,Cathy June,3103 NW Lower River Rd,Vancouver,Washington,98660.0,2109-02-03,,,Admin   & Support
331b293fb418c9a8b1b93b936ba41a83,Darren Murphy,11736 NE Brazee St,Portland,Oregon,97220.0,2000-01-17,male,Others,Admin & Support
bae3a5f8f7b0a1d99dcd852c35494c5d,Robert Gunn,3133 SW Fairmount Blvd,Portland,Oregon,97239.0,1974-04-25,male,High School,Admin & Support
58dfc5861569460edcd9b7112864b7bc,Helen Ingran,3331 Fir   Ridge  Rd,Lake Oswego,Oregon,97035.0,1999-06-30,female,Others,Others
467b1cd3a433a0a034bcbed31c443633,William Estes,333 NW 16th Ave,Portland,Oregon,97209.0,2106-10-29, male,High School,Blue Collar
fe34411e8437cc2a738994b4bdaa57df,Ezequiel Dortch,729 Grand  Blvd,VANCOUVER,Washington,98661.0,,male,,Sales
a1483a2d8fa5bd9301990df6e8cc177d,Peggy Parson,4334 NE Davis St,Portland,Oregon,97213.0,1998-07-09,female,,Others
f924e377447a5b936ddf2f390738fdf0,Thomas Day,5802 N Warren St,Portland,Oregon,97203.0,1955-10-22,male,Others,Business & Finance
ebcc43fc60a26c185d1c55426df371ab,Jeffrey Hightower,2529 SW Vista Ave, Portland,Oregon,97201.0,2003-06-08,male,College,Tech
66305fd6e8e637a01b243661bb27d260,Deborah Burleigh,3611 SE Washington St,,Oregon,97214.0,2005-03-12,female,High School,Admin & Support
a7bd25fd50f3ed24d0fd45a3788f46cf,Tim Mongomery,817 NE Madrona St,Portland,Oregon,97211.0,1980-10-17,male,College,Tech
30ebc1cec28dd345c7738b8b773501b0,Kristen Windon,2745 N Interstate Ave,Portland,Oregon,97227.0,1966-09-03,female,Others,
af2f1ed8e17f15c0c8dd93ad7c076cde,Barbara Albers,934 N webster ST,Portland,Oregon,97217.0,2108-05-14,,Graduate Degree,Education & Health
d91317201fdb4fcb94e59f4b51095af7,Jose Pitts,2538 NE 48th Ave,,Oregon,97213.0,1957-10-11,male,College,Education & Health
f2abb5629531b5525426e6a5a553263b,John Beattie,1940 N Victory Blvd,Portland,Oregon,97217.0,1960-02-26,,College,Admin & Support
94d9c819310019c9ee23fc96c62d40d0,John Koles,10214 N Portland Rd,Portland,Oregon,97203.0,1973-01-30,male,Others,Tech
6d55aff75ef5b23b08f046471d381e3e,Billy Smolek,2541 N Halleck St,Portland,Oregon,#97217.0,1992-06-26,male,Graduate Degree,Others
d284618a5221715ca2248e7c1805d482,Larry Clark,4349 N Port Center Way,Portland,Oregon,97217.0,1972-06-27,male,Others,Business & Finance
5dae4cb6c3e1abf9f61529d6ed0a9088,Donna Ladd,1727 NW Walmar Dr,Portland,Oregon,97229.0,,female,Others,Sales
06073ee51e18966b739276e960fc5bf9,Casey Beard,1100 SE Waverly Dr,Portland,Oregon,97222.0,1954-07-07,female,Graduate Degree,Education & Health
0b87017ff94a5ef58562924295dd3cc8,Yvonne Norris,12036 SE Redwood Ave,Portland,Oregon,97222.0,1978-12-17,female,College,Business & Finance
e1e48da13224827a21ec48f6955b3f7f,Jonathan Borst,894 NE Hazelfern Pl,Portland,Oregon,97232.0,1985-12-26,male,High School,Admin & Support
dcefa6d2ee8919bf8c620a5bd0ecb5df,Miguel Jones,2951 SE 103rd Dr,Portland,Oregon,97266.0,,male,Others,Others
175aaf09a953c59618c8be63c948443b,Joan Harbers, 13931 SE Estella Ave ,Portland,Oregon,97267.0,1990-12-31,female,High School,Business & Finance
1bf28b8caf6fa9fbd5bcc24a6c11dfb5, Shannon Kidd ,5747 NE Hazel Dell Ave,Vancouver,Washington,98663.0,1981-05-07,female,Graduate DEGREE,Education  &   Health
60fad0e50111779ebf01eb1d7830f89a,Margie Bustamante,2325 NE 44th Ave,Portland,Oregon,97213.0,1975-08-27,female ,,Blue Collar
043f788a782b8933b5f208efefefb247,Rosa Morgan,2200 NE 71st Ave,Portland, Oregon,97213.0,1983-12-04,female,College,Business & Finance
0d3ed29be9cc1ce8b762305b8eaa22ba,Hans Diaz,3414 SE Oak St,Portland,Oregon,97214.0,1961-04-20,male,College,Education & Health
9f3695705d5b65800d8d2dac07f2af49,Mariann Peters,2211 St Francis Ln,Vancouver,Washington,98660.0,2005-04-15,FEMALE,COLLEGE,Admin & Support
4d82ddf55021bcf3ed07ebce739495f5,Calvin Giron,12199 NE Fargo Ct, Portland,Oregon,97220.0,1975-11-20,male,High School,Admin & Support
d616700dd696d8fdf13d9bfff93c7a9a,Elsa Steffey,14370 SW 93rd Ave,Portland,Oregon,97224.0,2114-06-19,female,Graduate Degree,Admin & Support
e383b52c04284f38f9312390a8ef1da8,Miles Dzuris,2618 SW Fairmount Blvd,Portland,Oregon,97239.0,1963-03-23,male,,
d5fa5b4369f11f67859b0b54ff090727,Eric Smith ,2471 NE Glisan St,Portland,Oregon,97232.0,1819-05-19,male,Others,Business & Finance
2400a719267e81041d3c07327727e645,Richard Donovan,402 SW Custer St,Portland,Oregon,97219.0,1979-05-16,male,Graduate Degree,Tech
66bfef0dd7d2bbe4166d2a961d79172f,Dawn Christopher,1388 NE Irving St,Portland,Oregon,97232.0,1952-07-17,female,High School,Blue Collar
495b2d531e24c63a63c41a29963164bd,Richard Steer,9157 SW Woodside Dr,Portland,Oregon,97225.0,1963-02-01,male,GRADUATE Degree,Others
3b8c9f5bef521bf5fac16e6f6925db47,Catherine Carter,15147 SW Greenfield DR,Portland,Oregon,97224.0,1997-12-05,female,High School,Blue Collar
7d64443895d3f54573ee2c0c8c04ec60,Patsy Elman,4544 NE Cesar E Chavez Blvd,Portland ,,97211.0,2007-05-10,female,High School, Sales
81fdcf4356ee01cbfe206843ca0c8d7d,Bob Timmons,6257 SE 128th Ave,Portland,Oregon,97236.0,1978-07-17,male,others,Tech 
c18b684c63290d8881d55085654e4805,Jessica Kearney,8937 N Columbia Blvd,Portland,OREGON,97203.0,2006-01-04,female,Others,Tech
ba63642092840d5acedfc46f81ac81eb,Tom Godsey,1800 NW 16th Ave,Portland,Oregon,97209.0,1957-03-02,male,,Education & Health
32287ced326eb2d7703e86c219a4df04,Lois Mattson,13219 NW Cornelius Pass Rd,Portland,Oregon,97231.0,1962-02-23,female,Graduate Degree,Tech
5b50407f35ef06fa6705c9fef5eebdb0,Kathy Mowery,2610 SE 8th Ave,Portland,Oregon,97202.0,2001-12-11,female,High School,Admin & Support
a48f002624016d856ed7fc6b6b5a2cab,Cynthia Rogers,8621 SW Canyon Dr,Portland,Oregon,97225.0,1968-04-15,female,Graduate Degree,Business & Finance
5517d7489545ab54f5a0d09d142989a5,Barbara Coccia,7000 NE Airport Way,Portland,OREGON,97218.0,1964-09-03, female,High  School ,Admin & Support
fbc03da3e481f821367ac5a5ed96e8a5,Mary Arakelian,9597 SW 49th Ave,Portland,Oregon,97219.0,1809-12-21,female,High School,Business & Finance
0a4d9157bf15461fa2af6f5dfaeb92ac,Dorothy Young,6193 NW Thompson Rd,Portland,Oregon,97210.0,1961-10-30,female,Others,Education & Health
b5f11b2d188bd383eda3d00154849f4b,John Barrett,8310 NW Kaiser Rd,Portland,Oregon,97231.0#,2003-10-14,male,High School,Tech
230ea2e764085948ddf9d27371698b3a,James Ziolkowski,7450 SE Overland St,Portland,Oregon,97222.0,1964-10-15,male,,Education & Health
62eddaf1c058f77d8098e7c348cb0001,John  Speirs ,2736 NE 13th Ave,Portland,Oregon,97212.0,2007-05-19,male,Graduate Degree,Blue Collar
0caf6fa42afd323e2f6f7c32c8772c31,Jerry McClease, 11660  SW  Lancaster Rd ,,Oregon,97219.0,1954-08-21,male,Graduate Degree,Business & Finance
3228c9279d25de42282359ac437c26e6,Vivian McKey,1207 SW Montgomery St,Portland,Oregon,97201.0,1959-02-10,female,High School,BUSINESS & Finance
e53f6a526ad1775ab698a56123b9394e,William York,14222 NE Milton St,Portland,,97230.0,1967-08-26,male,Graduate Degree,Others
23b35bf16131e5225ca9791e254ed6f4,Thomas Snyder,3540 N houghton ST,Portland,Oregon,97217.0,1956-01-12,male,College, Tech
5eaa5160839b99d5ce39ab6f03cb81bd,Joyce Hogue,13048 NE Halsey St,Portland,OREGON,97230.0,1990-06-25,female,Graduate Degree,Blue Collar
fbcba9963d0adffc7b29152693a96934,Anna Culbertson,2320 NE 159th Ave,Portland, Oregon,97230.0,2008-05-18,,High School,Blue Collar
b6983efdca77c9bb207623889f6cb717,Allen Donoho,21143 S Grapevine rd,West Linn,Oregon,97068.0,1990-11-17,male,College,Blue Collar
57a2727a746a8f183deae7355e7775d1,Gwendolyn Hernandez,7000 NE Airport Way,Portland,Oregon,#97218.0,1966-12-21,female,,Admin & Support
94fd8d47394cae7da6be72fc69d444ea,Saul Fischer,7445 S Kelly Ave,Portland,Oregon,97219.0,1954-03-12,male,Graduate Degree,Tech
9ea04deb37668f7fa9751b0631acc74c,Mark Chausse,5001 SW 26th Dr,,Oregon,97239.0,1986-07-19,male,High School,Education & Health
fd70aeb50b07a3a97ae48793cffc1d53,Ruth Singleton,6706 NE Sumner St,Portland,,97218.0-,1993-04-28,female,High School,Others
ea04b2a9a6e4f43b3b161d981303c5db,Susan Atiles,5645 NE Portland Hwy,Portland,,97218.0,1968-05-18,female,Others,Sales
38b4d26025e4ca03054b72296e3845fc,Barbara Anderson,2050 SE SPRUCE Ave,Portland,Oregon,97214.0,1982-06-18,,College,Blue Collar
45f2f696fc2fe583f4d63278aad94ed8,James Oritz,8605 NE Airport Way,Portland,Oregon,97220.0,2003-11-08,male,College,Admin & Support
